"Silvestre double defeats Liverpool MANCHESTER, England -- A rare double from French defender Mikael Silvestre handed Manchester United teammate Rio Ferdinand a victorious Premiership return in a 2-1 win over Liverpool on Monday.",Sports
"Taiwan issues shooting report, but mystery remains Taiwan released on Friday the full report by a top US forensic expert on the election-eve shooting of President Chen Shui-bian but it offered few clues on who was responsible for the mysterious attack.",World
Preparing your business for the unexpected That #39;s the estimate of how much damage Hurricane Charley has wracked upon Florida. Much of that has been done to small businesses.,Business
"It's a Bird, It's a Planet, It's the Space Station When the space station passes across the Sun or moon, the scene offers an interesting demonstration of how planet hunter's look for new candidates by measuring the periodic dimming of a parent star.",Tech
"Lafleur says locked out league should declare bankruptcy, start &lt;b&gt;...&lt;/b&gt; DARTMOUTH, NS (CP) - Hockey legend Guy Lafleur believes the National Hockey League should declare bankruptcy and start over again.",Sports
"Haitian death toll rises to 1,500 Relief supplies are reaching Port-au-Prince but are slow to reach hardest-hit Gonaives. A man tries to hang on to a sack of rice he apparently swiped from a truck near Gonaives.",World
"C amp;C survives smoking ban Food and drinks firm C amp;C Group today said profits had risen 6 despite bad weather and the public smoking ban. C amp;C, formerly known as Cantrell  amp; Cochrane, said operating profits had increased to 64.",Business
"Vioxx Withdrawal Causes Concern About FDA (AP) AP - Americans should feel reasonably safe taking government-approved prescription drugs  #151; with a few caveats  #151; even after a popular arthritis medication was pulled from the market, medical experts say. But the problems with Vioxx raise questions about the Food and Drug Administration's safety review process and the length of time it took Merck to pull the drug, observers say.",Tech
"Americans lose again ATHENS, Greece - Lithuanian guard Sarunas Jasikevicius, whose off-target three-pointer kept his team from pulling off the biggest upset of the Sydney Olympics, didnt miss when it counted on Saturday night against the Americans in a thrilling 94-90 ",Sports
"Sudan Sanctions  #39;Could Be Counter Productive #39; Imposing sanctions on the government of Sudan in a bid to resolve the crisis in the Darfur region of the country could prove counter productive, a Foreign Office minister warned today.",World
"Update 2: Swisscom Confirms May Merge With Firm Telecommunications companies Swisscom AG and Telekom Austria AG are in talks over a possible merger, Swisscom said. ",Business
"Indian researcher designs revolutionary low cost PC for the poor Professor Raj Reddy, an Indian researcher in artificial intelligence and a professor at Carnegie Mellon University.Has designed a wirelessly networked personal computer worth just 250 US dollars intended for the four billion people around the world who ...",Tech
Orioles lose Grimsley until June CBC SPORTS ONLINE - Pitcher Jason Grimsley is lost to the Baltimore Orioles until next June at the earliest after undergoing  quot;Tommy John quot; surgery Wednesday.,Sports
Debate over Israeli army's role in school A controversial new program will have lieutenant colonels interact with high school students.,World
Black loosens grip on Hollinger FALLEN Press baron Lord Black has indicated he is willing to loosen control of Toronto-based Hollinger Inc amid allegations in an Ontario court filing by Canadian fund manager Catalyst.,Business
"Taipei plans city-wide WiFi Taipei  Reuters News Service, 8 November 2004 - Taipei plans to make wireless Internet access available across the Taiwan capital by the end of 2005, joining a small number of cities offering WiFi networks.",Tech
"Sharapova Beats Hantuchova to Extend Win Streak Wimbledon champion Maria Sharapova stretched her winning streak to 10 matches with a 6-4, 7-5, victory over Slovakia #39;s Daniela Hantuchova in the second round of the Zurich Challenge Wednesday.",Sports
"Two militants, civilian killed in Kashmir attack (AFP) AFP - Two Islamic militants were killed in a fierce gunbattle with security forces near a stadium in Kashmir where Indian Prime Minister Manmohan Singh was later due to speak, an army spokesman said.",World
"US Airways Chairman: Liquidation Possible (Reuters) Reuters - US Airways Group Inc.'s (UAIR.O)\chairman said employees must agree to  #36;800 million in new wage\and benefit cuts within 30 days or the airline might be\liquidated, the New York Times said on Thursday, citing an\interview with Chairman David Bronner.",Business
"Red Roof Inns to Get Wi-Fi Hotspots (AP) AP - Accor North America has reached an agreement with T-Mobile USA Inc. to install wireless Internet access throughout all of its Red Roof Inns over the next year, officials said.",Tech
"Mets to interview Backman The Mets may reach back into one of their most successful eras in their manager search. Wally Backman, the sparkplug second baseman on the 1986 championship team ",Sports
UK Knew About Coup Plot in Eq. Guinea The British government knew about the alleged plot to overthrow the President of Equatorial Guinea at least five weeks before a group of mercenaries was arrested in March for planning the coup.,World
"Gold Fields #39; IAMGold bid cut by \$200 million JOHANNESBURG (Mineweb.com) -- Gold Fields has formally announced that its proposed merger terms with Toronto-listed IAMGold, due for the vote on December 7, are unchanged but that Gold Fields will contribute \$200 million (in US dollars) less in cash to ",Business
"Progress Seen in Animal-To-Human Organ Transplants (Reuters) Reuters - Animal-to-human organ transplants could\be at the dawn of a new era thanks to progress in overcoming\rejection and the creation of transgenic pigs, an expert said\Tuesday.",Tech
Brown has it double covered FOXBOROUGH -- Troy Brown has tried not to be torn by his loyalties to his Patriot teammates. But they have made the versatile 12-year veteran a prized possession in a playful tug-of-war between the offense and defense.,Sports
"UN warns Africa of bleak future, telling it to brace for AIDS time bomb (Canadian Press) Canadian Press - ADDIS ABABA, Ethiopia (AP) - Africa must brace itself for an AIDS time bomb as 8,000 people are infected with HIV a day in the region worst hit by the pandemic, the United Nations warned Thursday.",World
"Financier was grim reaper: Market-timing crime profited after 9/11 On September 13, 2001, most Americans were still reeling from the shock of the terrorist attacks on New York and the Pentagon two days before.",Business
"Lexmark recalls 39,431 printers The potentially faulty machines were sold under the Lexmark, IBM and Dell brands. The company has recalled these products because they could short circuit and potentially give users an electric shock.",Tech
"Voller: My resignation best way of helping Roma The German offered his resignation immediately after Saturday #39;s 3-1 defeat at Bologna, but was asked by director general Franco Baldini to reconsider.",Sports
"Gaza pullout a tactic ISRAEL #39;S plan to withdraw from Gaza was designed to put the peace process on hold and block the creation of a Palestinian state, a top aide to Prime Minister Ariel Sharon said in an interview yesterday.",World
"Hibbett 2Q Earnings Drop 6 Percent Hibbett Sporting Goods Inc. on Thursday said its second-quarter results dropped 6 percent year-over-year on weaker licensed apparel and fitness-equipment sales, missing industry estimates. ",Business
"Scientists: Biological Weapons Pose Major Threat (Reuters) Reuters - Biological weapons that can wipe out\whole populations pose one of the biggest threats to the world\today yet remain almost completely uncontrolled, the British\Medical Association said Monday.",Tech
"Miracle in Athens a gold-medal drama ATHENS, Greece -- If you recall, my concerns involved car bombings, kidnappings, beheadings and Al Qaeda. So when the scariest moment of the Olympics involves a defrocked, kilt-wearing Irish priest who tackles ",Sports
"Terrorism and Security: a Daily Update Bush Administration seeks upbeat reports, will 'curtail' bad news. ",World
Oil prices climb towards \$55 World oil prices marched towards 55 dollars today on worries about low stocks of US heating fuel and tight crude supplies amid strong demand in key markets ahead of the northern hemisphere winter.,Business
"Ignore arctic warming warnings at our own peril D uring the past few weeks two news events of global importance have occurred that have received extensive international press coverage: the election of George Bush to lead the United States for four more years, and the death of Yasser Arafat, leader of ",Tech
"Jaguar Formula One team taken over by Red Bull beverage company Formula One team Jaguar will race next season after being taken over by beverage company Red Bull on Monday. Jaguar #39;s parent company, Ford, said Sept.",Sports
Bomb Found on Island Hours after Blair Visit Police defused a bomb near Italian Premier Silvio Berlusconi #39;s villa in Sardinia early today shortly after Tony and Cherie Blair ended a visit to the Italian leader. ,World
Rise and Fall of Oil Prices Result in a Mixed Forecast Is the recent fall in oil prices a turning point or merely a lull before demand picks up in the winter months?,Business
"UK file sharers warned  litigation could be the only way The UK Music Industry is sitting on  quot;a broadband timebomb quot; and the only way to stop illegal file sharers could be via the courts, a senior industry source warned today.",Tech
"Sharapova, Mauresmo Roll While Serena Struggles at WTA &lt;b&gt;...&lt;/b&gt; It can #39;t be easy for former No. 1 Serena Williams, struggling to get back into tennis shape, and seeing countrywoman Lindsay Davenport battering 0-and-1 an opponent that the younger Williams sister barely edges 7-6(3), 7-5.",Sports
Wariness over Turkey #39;s EU bid As the European Union approaches a contentious decision - whether to let Turkey join the club - the Continent #39;s rulers seem to have left their citizens behind.,World
"Banks Begin Paperless Check Clearing Oct. 28 - New banking rules usually go unnoticed by consumers, but a change going into effect today is going to cost consumers plenty.",Business
"LookSmart Performs Despite MSN Split and Acquisitions LookSmart Performs Despite MSN Split and Acquisitions\\LookSmart more or less broke even last quarter to the surprise of many analysts after LookSmart announced their financial results for the third quarter which ended on September 30, 2004. LookSmart currently provides paid search results through a distribution network that includes Lycos, CNET, ...",Tech
"Second gold medal won #39;t be awarded ATHENS, Greece -- The International Gymnastics Federation said it won #39;t request a duplicate gold medal or change the results in American Paul Hamm #39;s disputed victory in the all- around event at the Olympics.",Sports
Headless bodies of policemen found AUTHORITIES found the decapitated bodies of three policemen as sporadic gunfire killed at least one civilian in Haitis capital on the second day of violent protests staged by followers of ousted President Jean-Bertrand Aristide.,World
Force is with Pinewood after Star Wars deal Pinewood Shepperton yesterday reported a 32 rise in first-half profits as the film studio business reported its maiden results following a 92m flotation this year.,Business
Intermec unveils first multi-protocol RFID printer  Intermec Technologies on Monday unveiled a prototype version of a multi-protocol RFID printer in its PM 4i Smart Printer product line at the Frontline Solutions Conference   Exposition in Chicago. Company officials said it is the first multi-protocol printer in the market.,Tech
SportsNetwork Game Preview (Sports Network) - Pedro Martinez tries to stop a personal three-game losing streak this evening when the Boston Red Sox attempt a three-game sweep of the Tampa Bay Devil Rays at Tropicana Field.,Sports
"Mosul clashes plague forces in North Iraq American and Iraqi forces clashed with insurgents in several areas of Mosul yesterday, killing at least 11 attackers in a key northern city that has seen a surge in violence recently, officials said.",World
"Critics Call for Early Ouster of Disney Chief Roy E. Disney, a nephew of Walt Disney, and his financial adviser, Stanley P. Gold, called on directors of the Walt Disney Company to search for a successor for Michael ",Business
Begging for trouble on security Securify founder Taher Elgamal says a patchwork mentality has effectively turned network security into an IT budget black hole.,Tech
"Francona likely to keep winning roster intact With two days to go before they file their roster for the Championship Series, the Red Sox yesterday appeared likely to stick with the 25 players who helped them sweep the Angels in the first round. The Sox used every position player, including rookie third baseman Kevin Youkilis , in the opening series and every pitcher but Curtis Leskanic and ...",Sports
"Kalashnikov targets vodka market THE creator of the worlds most popular rifle has launched a vodka under the same name - the kalashnikov. At 82 per cent proof, the drink may prove as powerful as its famous AK-47 assault rifle.",World
Stocks Tumble As Oil Prices Spike Rising oil prices have stocks falling in early trading. The Dow Jones Industrial Average is down 44 points. Losing issues on the New York Stock Exchange hold a 5-2 lead over gainers.,Business
"Yahoo! expands in online music Yahoo! yesterday became the latest big name to make its presence felt in the burgeoning market for online music. The internet portal agreed a \$160m (89m) deal to acquire Musicmatch, a San Diego-based firm ",Tech
"Former Senator glad MLB is back Three former Washington Senators attended Monday #39;s press conference in which city and team officials announced that Washington, DC #39;s new baseball team would be named the Nationals.",Sports
"Unprecedented turnout in Hong Kong vote Democracy candidates picked up at least one more seat in parliament, according to exit polls.",World
China builds on ties with Brazil China #39;s president Hu Jintao is visiting Brazil in a bid to secure trade deals to satisfy his country #39;s burgeoning demand for foreign goods.,Business
"Microsoft to Share Code With Governments Government officials have sought greater access to the program's technical details to ensure the software is compatible with other applications and is hiding no obvious security flaws. &lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2"" color=""#666666""&gt;&lt;B&gt;-TheWashington Post&lt;/b&gt;&lt;/font&gt;",Tech
Taking care of business They don #39;t call it the Grand National Drunk for nothing. Temptations abound during Grey Cup Week and it #39;s easy for players on both sides to get caught up in all the hoopla.,Sports
Hungarian Socialists choose alternatives as new prime minister (AFP) AFP - Hungary's ruling Socialist Party approved two alternative candidates to replace outgoing prime minister Peter Medgyessy who resigned after a row with his liberal coalition partners.,World
"Canadian Bonds Rise, Dollar Drops After Core Inflation Declines Canadian bonds rose and the dollar dropped after the government said so-called core inflation unexpectedly fell in August. The figures suggested policy makers may lift their key interest rate less than predicted this year.",Business
"New Scientist Gives New Microsoft Search Thumbs Up Popular British scientific magazine New Scientist has given Microsofts new MSN search engine, still in very early beta, good grades.",Tech
"Here come the Russians ... SUZUKA (Japan) - First football #39;s English Premiership, then women #39;s tennis. Now, the Russians are set to make their mark in Formula One.",Sports
"Dodgers Win West as Giants Collapse in 9th Steve Finley smashed a grand slam with two outs in the ninth inning, capping a seven-run inning that clinched Los Angeles' first division title since 1995.",World
"Fewer people reported investment income to taxman in 2003, says &lt;b&gt;...&lt;/b&gt; It was the third straight year that the numbers have fallen, although not nearly as much as in the previous two years.  quot;Nearly 7.4 million people reported just over \$30.",Business
"Intel #39;s Rosedale chip brings WiMax closer Intel Corp. has begun shipping samples of its first WiMax chip, called Rosedale, and the first network trials based on the technology will start next year, a senior company executive said Tuesday.",Tech
"Borzakovskiy becomes first Russian to win men #39;s 800 ATHENS : Yuriy Borzakovskiy became the first Russian runner to win the Olympic Games men #39;s 800 metres here. Lying at the back of the eight-man field at the bell, Borzakovskiy unleashed his trademark sizzling ",Sports
N.Irish Talks Deadlocked with Time Running Short (Reuters) Reuters - The British and Irish\prime ministers struggled to break an apparent deadlock in\talks aimed at sealing a final peace settlement for Northern\Ireland as a deadline loomed.,World
"Delta, US Air Slump As Bankruptcies Eyed Investors pulled back from shares of major air carriers Friday as concerns loomed that US Airways Group Inc. and Delta Air Lines Inc.",Business
"Study: IT job market continues to be stagnant The IT job market remains tight in the U.S., with more workers than available jobs in many parts of the country, according to the Center for Urban Economic Development at the University of Illinois in Chicago.",Tech
"=== Mashburn to sit out 2004-05 campaign === New Orleans, LA (Sports Network) - New Orleans Hornets forward Jamal Mashburn will sit out the 2004-05 season due to a patella femoral irritation of his right knee.",Sports
"DeTrani drums up support for talks December 09, 2004  A senior US official came to Seoul yesterday to create momentum for talks aimed at halting North Korea #39;s nuclear weapons program.",World
Texas Instruments raises output American chipmaker Texas Instruments Philippines Inc. (TIPI) is spending as much as P16.95 billion or \$300 million over the next two to three years to expand the production output of its ,Business
"PlanetOut Soars in Public Trading Debut PlanetOut Inc. showed a small gain in morning activity before shooting up more than 15 percent in recent trading, marking a successful initial public offering for the Web site operator while Thursday's second deal fell flat in its debut.",Tech
"Fatigue catching up to El Duque TORONTO (CP) - Orlando Hernandez has lost his pop and doesn #39;t know where to find it. Pitching for the first time in eight days, Hernandez (8-2) allowed five runs in three innings as the Toronto Blue Jays beat the New York Yankees 7-0 on Friday.",Sports
Pakistan Says Kills Militants as Karzai Visits Pakistan said its forces killed four foreign militants in a border area Monday as Afghan President Hamid Karzai visited to discuss the battle against Islamic guerrillas before his October re-election bid.,World
"S amp;P upgrades India currency rating outlook INTERNATIONAL rating agency, Standard and Poor #39;s (S amp;P) has upgraded India #39;s BB #39; long-term foreign currency rating outlook to  quot;positive quot; from stable.",Business
"TVs, cameras top holiday plans The Consumer Electronics Association predicts solid growth in gadget sales this year.",Tech
Bryant's Request to Seal Evidence Opposed (AP) AP - The prosecutor who charged Kobe Bryant with felony sexual assault has joined news organizations in opposing an attempt by the NBA star's attorney to permanently seal evidence and documents in the case.,Sports
"Najaf truce offer rejected Militia fighters loyal to the radical cleric Moqtada al-Sadr today continued to battle US soldiers in Najaf, hours after a delegation from Iraq #39;s national conference had left the city empty-handed when its truce offer was turned down. ",World
"Experts see record year for US insured losses The four hurricanes that hit Florida this season combined to beat the record set by Hurricane Andrew for insured losses in what may be the nation #39;s costliest hurricane season ever, officials said Tuesday.",Business
"Mobile phones: An ear full of worms They #39;re coming to mobile phones - those nasty viruses, worms and Trojan horses that have, on more than one occasion, crippled PCs.",Tech
"Bowa Fired in Philly A number of Philadelphia newspapers reported earlier in the day that the firing was imminent and would likely come at the end of the season, but general manager Ed Wade made it official early Saturday evening.",Sports
Australian PM makes ASEAN debut under pressure to sign non-aggression pact (AFP) AFP - Australian Prime Minister John Howard meets Southeast Asian leaders in Laos under growing pressure to sign a non-aggression pact with them to dispel concern about his policy of pre-emptive strikes.,World
World oil prices reach new highs on supply fears LONDON : World oil prices stormed above 54 US dollars for the first time Tuesday as strikes in Nigeria and Norway raised worries about possible supply shortages during the northern hemisphere winter.,Business
"Q A: Cordys president talks up Web services Justin Anderson, president of Cordys' Americas group, sat down yesterday with Computerworld at the Gartner Application Integration and Web Services Summit to talk about his company and its Web services platform.",Tech
"PREVIEW-Open-History, records on line in men #39;s final History, records and the small matter of a grand slam title will be on the line when world number one Roger Federer takes on former champion Lleyton Hewitt in the final of the US Open later on Sunday.",Sports
HOSTAGE  #39;SOLD TO LESS BRUTAL GANG #39; HOPES for Ken Bigley #39;s freedom rose yesterday after it was claimed he had been  #39;sold #39; to a less brutal gang of kidnappers.,World
"Investors Take a Holiday (Reuters) Reuters - Investors may pack up and leave next\week as the Republican National Convention comes to New York\and many on Wall Street take a vacation, draining U.S. markets\of volume and leaving stocks flopping around with little\direction.",Business
"Vodafone gives away free desktop text software With the UK sending over two billion texts every month, according to the Mobile Data Association, Big Red is giving away the software free to encourage companies to make more use of the messaging service.",Tech
"Hamm, Foudy and Fawcett take final bows tonight Another page in the saga of American soccer is turned tonight when the US women #39;s team plays Mexico at Home Depot Center (11 pm ET, ESPN Classic) in ",Sports
"Rebels attack military camp in Kashmir, two dead Rebels have attacked a military camp in disputed Kashmir, killing a soldier hours before India #39;s Home Minister was due to visit the troubled region, security officials said.",World
"Singapore Shares End Slightly Higher Singapore shares ended slightly higher Friday in a session dominated by Singapore Telecommunications Inc., which fell sharply following news of a placement of its shares by parent Temasek Holdings.",Business
This week in security news The rise in online scams has companies spending hefty sums to educate customers about fraud prevention and to address 'phishing' damage.,Tech
Fuzzy Math Ohio State's national championship win over Miami in 2002 is the only time in recent memory that the college football season has ended absolutely free of controversy.,Sports
"Meta Arafat! Palestinians deserve his dream The next step is for all Palestinians to participate in elections, including those in occupied territories and in exile. By Omar Merhi.",World
"Column: Market Focus Short-term interest-rate futures contracts traded at the Chicago Board of Trade now reflect increased odds the central bank will raise US interest rates at each of its next few meetings, including on Nov. 10 and at the final meeting of the year on Dec.",Business
"EBay to Tender for South Korea #39;s Internet Auction EBay Inc. (EBAY.O: Quote, Profile, Research) on Thursday said it will soon launch a tender offer to buy the remaining outstanding shares of South Korea #39;s Internet Auction Co.",Tech
"Martin, the asphalt master ominant in Corsica, Markko Martin confirmed the Ford Focus #39; dominance on asphalt. The Estonian wins the 40th edition of the Rally Catalunya, followed by Marcus Gronholm in second place and Carlos Sainz in third position.",Sports
"Kathmandu bomb injures 12 At least a dozen people were injured Tuesday when a powerful bomb went off in the Nepalese capital, Kathmandu. Police attributed the blast to Maoist rebels who have waged an eight-year insurgency in the Himalayan state.",World
"US anti-missile shield test fails The first test of the United States anti-missile shield in nearly two years, has failed. Our correspondent, John Shovelan, reports the Missile Defence Agency says the ground-based interceptor has shut down, due to an unknown anomaly.",Business
"Report asserts Kazaa makes the rules Setting aside Sharman Networks #39; objections, an Australian judge accepted last Friday an affidavit with potentially damaging assertions about Kazaa #39;s handling of copyrighted material.",Tech
"Sven:  #39;It #39;s three strikers or Wright-Phillips #39; Sven-Goran Eriksson says that he will select either the three-pronged strikeforce or Shaun Wright-Phillips on Wednesday night, but not both.",Sports
"Red Sox Top Yanks in Flareup-Filled Game BOSTON - Curt Schilling allowed one hit in seven innings and Boston battered Kevin Brown in his return from a broken hand, beating the New York Yankees 11-4 Sunday in another flareup-filled game between the rivals.    Boston's Pedro Astacio and New York's Brad Halsey were ejected in the eighth inning for throwing inside to batters...",World
Calpers battle on corporate governance may only just be &lt;b&gt;...&lt;/b&gt; The ousting of fund president Sean Harrigan from Americas largest pension fund has been viewed by many as the first Republican victory in a battle to undermine the influence of pension funds like Calpers on corporate governance issues.,Business
"New class of planets found small-mass planets soon, quot; said Paul Butler of the Carnegie Institution of Washington, the co-discoverer of one of the new planets.",Tech
"NHLPA set to make new proposal CBC SPORTS ONLINE- - The National Hockey League Players #39; Association extended an olive branch to commissioner Gary Bettman on Thursday, inviting the league back to the negotiating table so it can examine a new proposal from the union.",Sports
"Eq. Guinea might seek Thatcher extradition Equatorial Guinea might seek the extradition of Mark Thatcher from South Africa where he is charged with bankrolling a coup attempt, The Sun said Thursday.",World
"Wet Seal Third-Quarter Net Loss Widens  SAN FRANCISCO (Reuters) - Struggling clothing retailer Wet  Seal Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=WTSLA.O target=/stocks/quickinfo/fullquote""&gt;WTSLA.O&lt;/A&gt; on Wednesday posted a wider quarterly loss  as lackluster demand for its teen-oriented fashions forced the  company to make bigger markdowns.",Business
"Hitachi, Matsushita, Toshiba to form LCD venture Three of Japan #39;s largest electronics companies, Hitachi Ltd., Toshiba Corp. and Matsushita Electric Industrial Co. Ltd., have reached a basic agreement to create a joint venture to manufacture and sell LCD ",Tech
Pleat casts doubt over foreigners David Pleat says Tottenham #39;s managerial problems have been caused by too many foreign coaches at White Hart Lane. The former Spurs manager told BBC Five Live:  quot;To understand how the game works in this country ,Sports
Bush tells UN  #39;all must fight the murderers #39; President Bush stressed the importance of spreading freedom in the world and defended his decision to invade Iraq in a speech Tuesday to the UN General Assembly.,World
"Nissan says steel shortage may eat into March output TOKYO, DEC 2: Nissan Motor Co chief executive Carlos Ghosn said on Thursday he saw a risk that the companys vehicle output in Japan could be reduced by 15,000 units in March due to a shortage of steel.",Business
Briefly: LookSmart buys Furl.net roundup Plus: Pentagon expands access to voting site...Ad campaign touts multimedia cards...T-Mobile sells Sidekick II...Spyware bill moves to Senate.,Tech
Barrichello ready to finish F1 season on high note Rubens Barrichello has warned Ferrari team-mate Michael Schumacher that he is out to steal the world champion #39;s thunder in Sunday #39;s inaugural Chinese Formula One Grand Prix in Shanghai.,Sports
"Mutilated body of  #39;Western woman #39; found The mutilated body of a Western woman was found by American forces in Fallujah yesterday, lying on the street covered with a blood-soaked cloth.",World
Airbus Raises Delivery Target for 2004  PARIS (Reuters) - Planemaker Airbus said on Friday it had  raised its expected deliveries target for 2004 to as many as  320 planes and might tap up to 1 billion euros (\$1.24 billion)  in controversial government loans to build a new model.,Business
"Space Capsule Heading Back to Earth DUGWAY PROVING GROUND, Utah Sept. 8, 2004 - A space capsule holding atoms collected from solar wind was en route to a tricky rendezvous with Earth, offering scientists the first material NASA has brought back from space in nearly three decades.",Tech
"Tim Duncan and Spurs torch Kicks 99-81 Tim Duncan had 17 points and 10 rebounds, helping the San Antonio Spurs to a 99-81 victory over the New York Kicks. This was the Spurs fourth straight win this season.",Sports
"DNA Crime Bill Passed in House (Reuters) Reuters - A bill to expand the use of DNA\testing to protect the innocent and detect the guilty easily\passed the U.S. House of Representatives on Wednesday, but the\outlook remained uncertain in the Senate.",World
"Abbey sale means 5m for Arnold Luqman Arnold, chief executive of Abbey National, is likely to walk away with 5.2m if the bank is sold to Banco Santander Central Hispano.",Business
Digital Agenda: 10 facts you should know about broadband President Bush and Sen. John Kerry's positions on the issue are closer than anticipated.,Tech
"Obstacles? Sutton keeps on truckin' Ever since she was a little girl, buzzing around her father's knees while he worked on his race cars at the family garage, Kelly Sutton dreamed about being a racer. Just like her daddy and granddaddy.",Sports
Intel Officer Pleads Guilty in Abu Ghraib Case Description: Army Spec. Armin Cruz pleads guilty to maltreatment of prisoners and conspiracy to maltreat prisoners in a hearing related to the Abu Ghraib prison-abuse scandal.,World
"Nigerian unions end strike but threaten more action Nigerian unions called off a general strike which had jeopardized oil supplies from the world's seventh-largest exporter for four days, but threatened more action within weeks unless the government cut fuel prices.",Business
"Heart Hospital Embraces Digital Future St. Francis Heart Hospital in Tulsa, Okla., was built to be digital from the ground up. By Marianne Kolbasuk McGee. While many existing hospitals across the country are attempting to transform from paper-burdened ",Tech
