How can I search for a word within my own webpage ?,abbreviation
What crop failure caused the Irish Famine ?,entity
"What do the letters CE stand for on so many products , particularly electrical , purchased now ?",description
Who portrayed `` the man without a face '' in the movie of the same name ?,human
Where can I find information on the Narragansett Indians and other tribes in Rhode Island ?,location
In what year was Gandhi assassinated ?,number
Why do oceans contain salt water instead of fresh water ?,abbreviation
What is the organizational structure of the New Delhi Indira Gandhi airport ?,entity
What does BUD stand for ?,description
What store does Martha Stewart advertise for ?,human
What Southern California town is named after a character made famous by Edgar Rice Burroughs ?,location
What was the minimum wage in 1991 ?,number
How did Lee Harvey Oswald purchase his rifle ?,abbreviation
What color was the hundred billionth crayon made by Crayola ?,entity
What is DSL ?,description
Who was known as the Time Master in comic books ?,human
Where did the world come from ?,location
When was General Manuel Noriega ousted as the leader of Panama and turned over to U.S. authorities ?,number
Why do n't you guys have some sort of contest where you ask a question and whoever finds the answers wins a prize ?,abbreviation
What did Tristan come back as ?,entity
What is the abbreviation for micro ?,description
Who was the founding member of the Pink Floyd band ?,human
Where is Santa Lucia ?,location
When was child labor abolished ?,number
How do you make a paintball ?,abbreviation
What gender is not allowed to vote in Kuwait ?,entity
What is RAM in the computer ?,description
What level of government or governmental agency is responsible for dealing with racism ?,human
What state in the U.S. has the most blacks ?,location
How many people have died of tuberculosis ?,number
What is a green bog ?,abbreviation
What soft drink is most heavily caffeinated ?,entity
What does the channel ESPN stand for ?,description
What organization 's offices were broken into at Watergate in 1972 ?,human
What country offered Albert Einstein its presidency in 1952 ?,location
At what age did Rossini stop writing opera ?,number
What is the origin of the term soda jerk ?,abbreviation
What sports magazine has the largest circulation ?,entity
What is Mikhail Gorbachev 's middle initial ?,description
What is the name of Miss India 1994 ?,human
What country contains Africa 's northernmost point ?,location
How many Russians have landed on the moon ?,number
What is D.B. Cooper known for ?,abbreviation
What is a fear of sinning ?,entity
What does BTU mean ?,description
Name the university of which Woodrow Wilson was president .,human
Where can I find lyrics for R&B ?,location
"What 's the population of Biloxi , Mississippi ?",number
How does an abacus work ?,abbreviation
What kind of patent did Ermal Fraze get in 1963 ?,entity
What is LMDS ?,description
"Who delivered his last newscast on March 6 , 1981 ?",human
What 's the largest island in the West Indies ?,location
How many equal angles are there in an isosceles triangle ?,number
How do they find an epicenter ?,abbreviation
What songs were popular in 1948 ?,entity
What does `` B.Y.O.B. '' mean ?,description
Who invented the Moog Synthesizer ?,human
Where is McCarren Airport located ?,location
How old is too old for a child to not be talking ?,number
What is it like to experience a near death episode ?,abbreviation
What Jewish holiday saw the start of the 1973 Mideast War ?,entity
What does A&W of root beer fame stand for ?,description
What college football team did Knute Rockne build into a power ?,human
Name a civil war battlefield .,location
How many flavors of ice cream does Howard Johnson 's have ?,number
How was Teddy Roosevelt related to FDR ?,abbreviation
What is the most radioactive food ?,entity
What does NN O `` mean when used as a prefix in Irish surnames ?,description
Who was the lawyer for Randy Steven Craft ?,human
What country is the worlds leading supplier of cannabis ?,location
What is the protection rate of using condoms ?,number
How do they type Chinese characters on a keyboard ?,abbreviation
What did Abolitionists try to end ?,entity
What is BPH ?,description
What former president 's daughter has written a book titled Murder in the White House ?,human
What two countries fought the Hundred Years ' War ?,location
What are the odds of giving birth to twins ?,number
What is a gas release event ?,abbreviation
What does the Ouarterly Review of Doublespeak call an `` inoperative statement '' ?,entity
What does the T.S. stand for in T.S. Eliot 's name ?,description
Who was the first jockey to ride two Triple Crown winners ?,human
What river runs through Liverpool ?,location
How many languages are there in the world ?,number
How do they get Teflon to stick to the pan ?,abbreviation
Which breakfast cereal brought you `` the best each morning '' ?,entity
What does e.g. stand for ?,description
What was the occupation of Mandy Rice-Davies ?,human
What country 's northernmost city is Darwin ?,location
What is the weight of a teaspoon of matter in a black hole ?,number
What causes the redness in your cheeks when you blush ?,abbreviation
What does the Peugeot company manufacture ?,entity
What does S.O.S. stand for ?,description
"What U.S. Congressman said : `` Keep the faith , baby '' .",human
Where are the Austerlitz and Victor Hugo subway stops ?,location
How many dots make up the symbol for `` because '' ?,number
"What did FCC chairman Newton Minow declare TV to be on May 9 , 1961 ?",abbreviation
What did the Yalta Conference lead to ?,entity
What does the abbreviation IOC stand for ?,description
Whose video is titled Shape Up with Arnold ?,human
What country are you visiting if you land at President Duvalier Airport ?,location
What is the population of Mexico ?,number
What did Mighty Mouse always sing as he went into action ?,abbreviation
What is a fear of home surroundings ?,entity
"What is p.m. an abbreviation for , as in 5 p.m. ?",description
Who sings the themes for `` Dawson 's Creek '' and `` Felicity '' ?,human
What country 's capital is Tirana ?,location
What 's men 's par on a 455-yard golf hole ?,number
What is a virtual IP address ?,abbreviation
"What late-night TV show features Larry , Bud , Melman and Toast on a Stick ?",entity
What does snafu stand for ?,description
What American poet wrote : `` Good fences make good neighbors '' ?,human
What is the largest U.S. state east of the Mississippi ?,location
How many emperors were there in the Roman Empire ?,number
What is hypertext ?,abbreviation
Which type of submarine was bought recently by South Korea ?,entity
What does the E stand for in the equation E=mc2 ?,description
Which one of the original seven Mercury program astronauts did not fly on any of the Mercury flights ?,human
What state on the Gulf of Mexico has its lowest point five feet below sea level ?,location
What fraction of a beaver 's life is spent swimming ?,number
What is yohimbine ?,abbreviation
What cigarette is `` a whole new world '' ?,entity
What is SVHS ?,description
Who shot Billy the Kid ?,human
What country has the port of Haifa ?,location
How often are quadruplets born ?,number
How is Abigail Arcane related to the villainous opponent of the Swamp Thing ?,abbreviation
What do you get by mixing gin and vermouth ?,entity
What does EKG stand for ?,description
What information can you tell me about actor James Cromwell ?,human
What nationality is Ileana Cotrubas ?,location
Boxing Day is celebrated on what date ?,number
How is ` qigong ' properly pronounced ?,abbreviation
What fossilizes to form coprolite ?,entity
What is the abbreviated form of the National Bureau of Investigation ?,description
What American League baseball team 's worst finish between 1926 and 1964 was fourth ?,human
"What country boasts Cawdor Castle , Glamis Castle , and Blair Castle ?",location
When is the Tulip Festival in Michigan ?,number
How do I register a trade name in North Carolina ?,abbreviation
"What shampoo prevents eczema , seborrhea , and psoriasis ?",entity
What 's the abbreviation for limited partnership ?,description
Who is the only prime minister of Canada to serve 22 years but not necessarily consecutively ?,human
Where does most of the marijuana entering the United States come from ?,location
How many horses died during the civil war ?,number
"What do Hank Aaron , Jimmy Stewart , and Howard K. Smith have in common ?",abbreviation
What novel inspired the movie BladeRunner ?,entity
What is DTMF ?,description
Who was the 1st U.S. President ?,human
"What country , after Canada and Mexico , is closest to the U.S. ?",location
How tall is the giraffe ?,number
How do you clean badly tarnished brass ?,abbreviation
What whisky is `` known by the company it keeps '' ?,entity
What does SHIELD stand for ?,description
"When Mighty Mouse was conceived , what was his original name ?",human
What is Bill Gross 's email address ?,location
How many square feet is Bill Gates ' home ?,number
What happened to Answers.com ?,abbreviation
What line divided the North and South in the U.S. Civil War ?,entity
What does IQ stand for ?,description
Name the Marvel team loosely based on DC 's Justice League of America ?,human
Where can I read about Abraham Lincoln ?,location
What is Maurizio Pellegrin 's age ?,number
How do you get a broken cork out of a bottle ?,abbreviation
What film marked Robert Redford 's directorial debut ?,entity
What does RCA stand for ?,description
Who was Samuel Johnsons 's friend and biographer ?,human
What river does the Grand Coulee Dam dam ?,location
What century does Captain Video live in ?,number
What is the difference between college and graduate school ?,abbreviation
What was the name of Betty Boop 's dog ?,entity
What is the correct way to abbreviate cc. at the bottom of a business letter ?,description
Who invented basketball ?,human
What ocean was Amelia Earhart flying over when she disappeared ?,location
What is the time it takes a typist to type a screenplay that is 100 pages long ?,number
What do I need to learn to design web pages ?,abbreviation
What was the first ready-to-eat breakfast cereal ?,entity
What is HTML ?,description
"What U.S. general died December 1 , 1945 , when his jeep collided with a truck ?",human
What state full of milk and honey was the destination in The Grapes of Wrath ?,location
How many miles is it to Ohio from North Carolina ?,number
How do you do a bibliography with an unknown author ?,abbreviation
What is one of the languages of the Sioux ?,entity
What does ` PSI ' stand for ?,description
What actor first portrayed James Bond ?,human
What southwestern state is dubbed The Silver State ?,location
How long did the Charles Manson murder trial last ?,number
What do you say to a friend who ignores you for other friends ?,abbreviation
In what religion was Isis the nature goddess ?,entity
CPR is the abbreviation for what ?,description
What was the name of the 187s Irish terrorist group in Pennsylvania mining areas ?,human
Where is the Statistical Abstract of the United States online ?,location
How many shillings more than 2 were there in a guinea ?,number
